"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2017-07-23","91.8","-2.0446","6.1105","Eric Thames",519346,595191,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","R","PHI","MIL","S",2,"null",1,2,2017,"-0.6479","1.5126","-0.2644","3.6504","null","null","null",2,3,"Top","null","null",,,595284,,"null","5.9381","-133.5579","-3.7429","-9.0083","25.2325","-13.2333","3.2791","1.4976","null","null","null","92.7290","2173","6.5710",491568,595191,595284,571830,514917,596748,520471,435062,546318,608384,"53.9278","null","null","0.00",1,0,0,"null",19,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2017-07-23","77.6","-2.3811","6.2074","Eric Thames",519346,595191,"strikeout","swinging_strike_blocked",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","PHI","MIL","S",2,"null",1,2,2017,"0.7735","-0.0449","1.4298","0.9805","null","null","null",1,1,"Top","null","null",,,595284,,"null","6.7238","-112.6930","-4.1530","5.3477","20.1937","-32.0317","3.4272","1.5994","null","null","null","77.3050","2535","6.1530",491568,595191,595284,571830,514917,596748,520471,435062,546318,608384,"54.3463","null","null","0.00",1,0,0,"null",2,"4","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-07-22","95.5","-1.7062","5.7081","Eric Thames",519346,593576,"double","hit_into_play_no_out",,,,,2,"Eric Thames doubles (18) on a sharp line drive to right fielder Nick Williams.  ","R","L","R","PHI","MIL","X",9,"line_drive",0,1,2017,"-0.9637","1.5909","0.0695","3.5896","null","null","null",0,9,"Top","197.45","79.67",,,519237,,"null","6.7025","-138.3922","-3.3220","-13.7101","33.6396","-11.6870","3.6338","1.4108","341","104.4","22.9","93.9810","2554","5.8210",491553,593576,519237,573088,514917,596748,520471,435062,546318,608384,"54.6778","0.909","1.663","1.25",1,1,1,6,76,"2","4-Seam Fastball",8,8,8,8,8,8,8,8,"Strategic","Standard"
"SL","2017-07-22","82.1","1.3191","5.7733","Eric Thames",519346,605388,"strikeout","swinging_strike",,,,,8,"Eric Thames strikes out swinging.  ","R","L","L","PHI","MIL","S",2,"null",1,2,2017,"-1.0541","-0.1462","-0.2594","2.0126","null","null","null",0,7,"Top","null","null",,,519237,,"null","-1.5790","-119.2354","-1.6452","-9.4420","23.6150","-33.4649","3.6338","1.4108","null","null","null","80.7490","2927","5.5350",491553,605388,519237,571830,514917,596748,520471,435062,546318,608384,"54.9633","null","null","0.00",1,0,0,"null",52,"4","Slider",1,6,6,1,6,1,6,1,"Standard","Standard"
"CH","2017-07-22","80.8","-2.5885","5.5148","Eric Thames",519346,476451,"single","hit_into_play_no_out",,,,,8,"Eric Thames singles on a line drive to right fielder Nick Williams.  ","R","L","R","PHI","MIL","X",9,"line_drive",2,2,2017,"-0.4465","0.6728","-0.1895","1.6035","null","null","null",1,5,"Top","175.72","124.79",,,519237,,"null","6.1297","-117.1885","-3.2592","-5.2400","22.4343","-25.6560","3.6338","1.4108","213","92.3","15.8","80.1410","1795","6.0400",491553,476451,519237,571830,514917,596748,520471,435062,546318,608384,"54.4589","0.670","0.644","0.90",1,1,0,4,35,"8","Changeup",0,4,4,0,4,0,4,0,"Infield shift","Standard"
"CH","2017-07-22","81.6","-2.3717","5.4671","Eric Thames",519346,476451,"walk","ball",,,,,11,"Eric Thames walks.   Brent Suter to 2nd.  ","R","L","R","PHI","MIL","B","null","null",3,2,2017,"-0.6059","1.0370","-1.5170","2.4774","null","null",608718,2,3,"Top","null","null",,,519237,,"null","3.0786","-118.5087","-2.1014","-6.3026","22.9933","-22.2188","3.2878","1.5585","null","null","null","81.5080","1726","6.3590",491553,476451,519237,571830,514917,596748,520471,435062,546318,608384,"54.1401","null","null","0.70",1,0,0,"null",20,"8","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2017-07-22","81.9","-2.3463","5.7202","Eric Thames",519346,476451,"strikeout","swinging_strike",,,,,8,"Eric Thames strikes out swinging.  ","R","L","R","PHI","MIL","S",2,"null",2,2,2017,"-0.5741","0.9998","0.2346","1.9927","null","null","null",1,1,"Top","null","null",,,519237,,"null","6.8524","-118.9035","-3.7571","-6.6032","20.6970","-22.3106","3.7305","1.4653","null","null","null","81.5490","1918","5.9640",491553,476451,519237,571830,514917,596748,520471,435062,546318,608384,"54.5345","null","null","0.00",1,0,0,"null",2,"5","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SI","2017-07-21","91.7","-2.3839","4.6499","Eric Thames",519346,450212,"field_out","hit_into_play",,,,,4,"Eric Thames grounds out softly to first baseman Tommy Joseph.   Jonathan Villar to 3rd.  ","R","L","R","PHI","MIL","X",3,"ground_ball",0,0,2017,"-1.2628","0.6603","-0.3642","2.4611","null",542340,"null",1,8,"Top","149.72","173.54",,,595284,,"null","7.8018","-132.9976","-1.0080","-16.7088","31.3466","-24.3972","3.3356","1.5163","2","58.7","-46.9","91.1240","2040","6.3400",491538,450212,595284,571830,514917,596748,520471,573088,546318,608384,"54.1592","0.128","0.119","0.00",1,0,0,1,62,"1","Sinker",6,1,1,6,1,6,1,6,"Standard","Standard"
"FF","2017-07-21","93.7","-1.8207","4.8698","Eric Thames",519346,605400,"single","hit_into_play_no_out",,,,,3,"Eric Thames singles on a line drive to center fielder Odubel Herrera.  ","R","L","R","PHI","MIL","X",8,"line_drive",1,0,2017,"-0.6126","1.0204","0.6006","2.8979","null","null","null",2,6,"Top","143.90","97.06",,,595284,,"null","7.6702","-136.0340","-1.6105","-9.4303","30.7530","-19.1895","3.3142","1.5238","248","80.2","23.3","94.1780","2167","6.7560",491538,605400,595284,571830,514917,596748,520471,537953,546318,608384,"53.7428","0.470","0.460","0.90",1,1,0,4,41,"2","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"KC","2017-07-21","78.9","-1.8497","5.2036","Eric Thames",519346,605400,"strikeout","swinging_strike",,,,,8,"Eric Thames strikes out swinging.  ","R","L","R","PHI","MIL","S",2,"null",0,2,2017,"1.6242","-0.7745","0.2458","1.5763","null","null","null",2,3,"Top","null","null",,,595284,,"null","1.5634","-114.5617","0.4820","13.6550","25.1756","-39.2223","3.2417","1.4223","null","null","null","77.9240","2612","6.1480",491538,605400,595284,571830,514917,596748,520471,537953,546318,608384,"54.3510","null","null","0.00",1,0,0,"null",22,"4","Knuckle Curve",2,1,1,2,1,2,1,2,"Standard","Standard"
"CH","2017-07-21","85.0","-1.9885","4.7554","Eric Thames",519346,605400,"force_out","hit_into_play",,,,,7,"Eric Thames grounds into a force out, second baseman Cesar Hernandez to shortstop Freddy Galvis.   Jonathan Villar out at 2nd.    Eric Thames to 1st.  ","R","L","R","PHI","MIL","X",4,"ground_ball",1,1,2017,"-0.7933","-0.0706","-0.8101","1.6844","null","null",542340,0,1,"Top","143.66","154.15",,,595284,,"null","4.4701","-123.7821","-0.7466","-9.2883","25.1270","-32.9430","3.3240","1.5063","9","81.2","-9.5","86.3970","1321","7.1720",491538,605400,595284,571830,514917,596748,520471,537953,546318,608384,"53.3266","0.105","0.105","0.00",1,0,0,2,2,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2017-07-20","95.7","-2.0052","5.6473","Eric Thames",519346,504379,"single","hit_into_play_no_out",,,,,4,"Eric Thames singles on a ground ball to center fielder Andrew McCutchen.   Hernan Perez to 2nd.  ","R","L","R","PIT","MIL","X",8,"ground_ball",1,1,2017,"-0.8449","0.7944","-0.6252","2.3415","null","null",541650,1,8,"Top","122.97","92.94",,,455755,,"null","5.5201","-139.1373","-4.9203","-12.1454","28.6001","-21.0110","3.6039","1.3815","60","92.5","2.2","95.9160","2018","6.2690",491526,504379,455755,605137,624428,543281,621559,516782,457705,570256,"54.2322","0.402","0.352","0.90",1,1,0,2,62,"3","2-Seam Fastball",4,2,2,4,2,4,2,4,"Infield shift","Standard"
"SI","2017-07-19","93.5","3.3259","5.0898","Eric Thames",519346,453265,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","L","PIT","MIL","S",2,"null",1,2,2017,"0.7036","0.9094","-0.0304","3.4165","null","null","null",2,10,"Top","null","null",,,465041,,"null","-10.1571","-135.5777","-0.5462","10.8285","28.5021","-21.0309","3.2639","1.5150","null","null","null","93.3820","2279","6.3210",491513,453265,465041,444379,621559,543281,474568,516782,457705,570256,"54.1803","null","null","0.00",1,0,0,"null",74,"4","Sinker",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2017-07-19","88.9","-1.9148","6.0187","Eric Thames",519346,504379,"strikeout","swinging_strike",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","PIT","MIL","S",2,"null",1,2,2017,"-0.1325","0.9897","0.9285","1.0939","null","null","null",0,8,"Top","null","null",,,465041,,"null","7.1985","-128.9816","-8.0692","-2.7927","23.4867","-19.8357","3.2967","1.4425","null","null","null","88.8500","2001","6.1390",491513,504379,465041,591741,543281,501896,474568,516782,457705,570256,"54.3625","null","null","0.00",1,0,0,"null",56,"6","Slider",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FF","2017-07-19","98.7","-2.5490","5.3602","Eric Thames",519346,543037,"force_out","hit_into_play",,,,,7,"Eric Thames grounds into a force out, third baseman David Freese to shortstop Jordy Mercer.   Domingo Santana out at 2nd.    Eric Thames to 1st.  ","R","L","R","PIT","MIL","X",5,"ground_ball",2,2,2017,"-1.3753","1.0107","-0.6416","1.8184","null","null",570267,1,5,"Top","109.03","160.81",,,465041,,"null","8.3012","-143.2486","-6.5163","-20.6730","29.5792","-17.0965","3.2762","1.4630","6","102.8","-15.9","98.6490","2226","6.1650",491513,543037,465041,591741,543281,501896,474568,516782,457705,570256,"54.3367","0.214","0.205","0.00",1,0,0,2,37,"5","4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2017-07-19","98.0","-2.8292","5.2433","Eric Thames",519346,543037,"strikeout","called_strike",,,,,13,"Eric Thames called out on strikes.  ","R","L","R","PIT","MIL","S",2,"null",1,2,2017,"-1.3052","0.9490","-1.0056","1.9889","null","null","null",1,3,"Top","null","null",,,465041,,"null","7.8616","-142.2485","-5.4696","-19.3754","30.1704","-18.3458","3.1915","1.4875","null","null","null","97.8560","2290","6.1730",491513,543037,465041,591741,543281,501896,474568,516782,457705,570256,"54.3281","null","null","0.00",1,0,0,"null",21,"4","4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"KC","2017-07-19","80.6","-2.5977","5.1289","Eric Thames",519346,543037,"strikeout","swinging_strike",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","PIT","MIL","S",2,"null",1,2,2017,"0.6937","-0.7597","0.0050","1.0866","null",570267,"null",0,1,"Top","null","null",,,465041,,"null","4.4532","-117.1800","-0.9385","5.4790","21.1595","-39.1194","3.2354","1.4631","null","null","null","79.9220","2665","5.7690",491513,543037,465041,591741,543281,501896,474568,516782,457705,570256,"54.7320","null","null","0.00",1,0,0,"null",2,"4","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-07-18","100.0","1.6221","5.6691","Eric Thames",519346,553878,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","L","PIT","MIL","S",2,"null",1,2,2017,"0.0007","1.4690","-0.1036","3.9081","null",606115,621433,2,9,"Top","null","null",,,465041,,"null","-4.7636","-145.4693","-2.9828","1.0131","30.6131","-10.7106","3.6027","1.3803","null","null","null","100.5390","2654","6.3670",491498,553878,465041,605137,543281,501896,474568,516782,457705,570256,"54.1347","null","null","0.00",1,0,0,"null",70,"4","4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard"
"CH","2017-07-18","81.5","-1.8304","5.7870","Eric Thames",519346,519263,"single","hit_into_play_no_out",,,,,11,"Eric Thames singles on a ground ball to shortstop Jordy Mercer.  ","R","L","R","PIT","MIL","X",6,"ground_ball",0,2,2017,"-1.4560","0.4763","-1.1359","2.8463","null","null","null",2,7,"Top","146.01","139.72",,,465041,,"null","4.1588","-118.3905","-0.8962","-14.0396","21.9010","-27.9238","3.6027","1.3803","31","99.5","-2.9","80.1440","1859","5.3770",491498,519263,465041,605137,543281,501896,474568,516782,457705,570256,"55.1243","0.374","0.356","0.90",1,1,0,2,54,"3","Changeup",4,3,3,4,3,4,3,4,"Infield shift","Standard"
"CH","2017-07-18","86.3","-2.6555","6.2675","Eric Thames",519346,467100,"strikeout","foul_tip",,,,,11,"Eric Thames strikes out on a foul tip.  ","R","L","R","PIT","MIL","S",2,"null",3,2,2017,"-1.9014","0.9438","-1.2108","2.8504","null","null","null",0,5,"Top","null","null",,,465041,,"null","7.2554","-125.2323","-3.8058","-21.4502","24.1018","-21.6930","3.6027","1.3803","null","null","null","86.2800","1995","6.3200",491498,467100,465041,605137,543281,501896,474568,516782,457705,570256,"54.1816","null","null","0.00",1,0,0,"null",33,"6","Changeup",0,3,3,0,3,0,3,0,"Infield shift","Standard"
"FT","2017-07-18","92.7","-2.7661","6.1841","Eric Thames",519346,467100,"single","hit_into_play",,,,,8,"Eric Thames singles on a ground ball.  Domingo Santana out at 2nd, hit by batted ball, shortstop Jordy Mercer unassisted.  ","R","L","R","PIT","MIL","X",6,"ground_ball",2,1,2017,"-1.5776","0.5618","-0.2461","1.8118","null","null",570267,0,3,"Top","162.96","122.03",,,465041,,"null","9.6925","-134.4782","-6.5573","-20.8286","25.1235","-24.3821","3.6024","1.3800","10","104.7","-9.4","92.2420","2120","5.8750",491498,467100,465041,605137,543281,501896,474568,516782,457705,570256,"54.6260","0.363","0.318","0.90",1,1,0,2,17,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FT","2017-07-18","93.2","-2.6677","6.3331","Eric Thames",519346,467100,"strikeout","called_strike",,,,,6,"Eric Thames called out on strikes.  ","R","L","R","PIT","MIL","S",2,"null",2,2,2017,"-1.4315","0.8369","0.6275","2.5343","null","null","null",1,1,"Top","null","null",,,465041,,"null","11.2860","-134.9489","-5.6796","-19.3685","26.4891","-21.2594","3.2379","1.6217","null","null","null","91.9350","2152","5.5830",491498,467100,465041,605137,543281,501896,474568,516782,457705,570256,"54.9184","null","null","0.00",1,0,0,"null",2,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-07-17","99.3","1.7314","5.6882","Eric Thames",519346,553878,"field_out","hit_into_play",,,,,3,"Eric Thames flies out to right fielder Gregory Polanco.  ","R","L","L","PIT","MIL","X",9,"fly_ball",2,2,2017,"0.2940","1.2981","0.7972","2.9198","null","null","null",0,9,"Top","176.90","106.27",,,465041,,"null","-3.2053","-144.3816","-5.1626","4.7474","29.7242","-13.2720","3.6024","1.3800","264","81.9","46.5","99.0570","2508","5.9360",491483,553878,465041,605137,621559,543281,474568,624428,457705,570256,"54.5657","0.012","0.014","0.00",1,0,0,3,77,"5","4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard"
"SI","2017-07-17","95.0","3.5074","5.1996","Eric Thames",519346,453265,"single","hit_into_play_no_out",,,,,5,"Eric Thames singles on a sharp ground ball to center fielder Andrew McCutchen.  ","R","L","L","PIT","MIL","X",8,"ground_ball",0,1,2017,"0.9952","1.0693","0.1443","2.0896","null","null","null",1,7,"Top","132.69","137.68",,,465041,,"null","-10.9431","-137.7233","-4.8328","14.9160","28.4012","-17.7831","3.6027","1.3803","10","104.3","-11.0","94.7510","2160","6.1860",491483,453265,465041,605137,543281,501896,474568,591741,457705,570256,"54.3149","0.263","0.248","0.90",1,1,0,2,57,"2","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SL","2017-07-17","87.4","-2.8005","5.8159","Eric Thames",519346,641771,"field_out","hit_into_play",,,,,11,"Eric Thames grounds out to first baseman Josh Bell.  ","R","L","R","PIT","MIL","X",3,"ground_ball",2,2,2017,"0.0448","0.1081","-1.2624","2.5270","null","null","null",0,5,"Top","141.50","182.90",,,465041,,"null","3.5737","-127.1601","-2.0610","-0.1570","22.6279","-30.8674","3.6027","1.3803","6","72.2","-24.6","86.8850","null","5.6730",491483,641771,465041,605137,543281,501896,474568,591741,457705,570256,"54.8278","0.063","0.061","0.00",1,0,0,2,35,"6","Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard"
"SI","2017-07-17","94.7","-2.9164","6.0550","Eric Thames",519346,641771,"single","hit_into_play_no_out",,,,,8,"Eric Thames singles on a sharp ground ball to right fielder Gregory Polanco.  ","R","L","R","PIT","MIL","X",9,"ground_ball",1,0,2017,"-1.3254","1.1905","-0.2113","1.8136","null","null","null",2,3,"Top","155.99","90.37",,,465041,,"null","9.9211","-137.2493","-7.9980","-18.7465","27.0744","-15.7140","3.6989","1.4343","36","108.8","-0.1","94.5680","2105","6.1880",491483,641771,465041,605137,543281,501896,474568,591741,457705,570256,"54.3134","0.502","0.461","0.90",1,1,0,4,18,"2","Sinker",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2017-07-17","89.3","-2.8110","5.8526","Eric Thames",519346,641771,"strikeout","swinging_strike",,,,,13,"Eric Thames strikes out swinging.  ","R","L","R","PIT","MIL","S",2,"null",1,2,2017,"-1.4245","0.7165","-1.4969","1.5148","null","null","null",1,1,"Top","null","null",,,465041,,"null","6.2886","-129.8748","-6.3119","-17.6018","22.7208","-22.9357","3.6023","1.3799","null","null","null","90.4790","1817","6.6700",491483,641771,465041,605137,543281,501896,474568,591741,457705,570256,"53.8317","null","null","0.00",1,0,0,"null",2,"5","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-07-16","95.5","-1.6250","5.7290","Eric Thames",519346,593576,"field_out","hit_into_play",,,,,6,"Eric Thames pops out to shortstop Freddy Galvis.  ","R","L","R","MIL","PHI","X",6,"popup",0,0,2017,"-0.8666","1.5413","0.3061","2.5015","null",541650,444489,2,9,"Bot","121.15","143.24",,,595284,,"null","6.8526","-138.3161","-6.0667","-12.4104","32.1336","-11.7854","3.1783","1.5115","null","80.0","69.0","93.7870","2649","5.6280",491472,593576,595284,571830,571841,596748,520471,573088,546318,608384,"54.8705","0.000","0.000","0.00",1,0,0,3,76,"1","4-Seam Fastball",2,5,2,5,5,2,2,5,"Strategic","Standard"
"FS","2017-07-16","87.6","-2.4542","6.3206","Eric Thames",519346,472610,"strikeout","swinging_strike_blocked",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","MIL","PHI","S",2,"null",0,2,2017,"-0.4025","0.1649","0.1973","0.9154","null","null","null",0,8,"Bot","null","null",,,595284,,"null","7.1788","-127.2795","-7.3188","-5.5847","21.1049","-29.3442","3.1783","1.4631","null","null","null","87.8180","934","6.0780",491472,472610,595284,571830,571841,596748,520471,573088,546318,608384,"54.4203","null","null","0.00",1,0,0,"null",64,"3","Split Finger",2,5,2,5,5,2,2,5,"Standard","Standard"
"SI","2017-07-15","92.8","-2.2025","4.8950","Eric Thames",519346,450212,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","R","MIL","PHI","S",2,"null",1,2,2017,"-1.1434","0.8546","-1.1881","3.1507","null","null","null",1,7,"Bot","null","null",,,519237,,"null","5.0427","-134.6768","-0.4515","-14.9399","31.8753","-22.0353","3.5647","1.3418","null","null","null","92.0670","2093","6.1910",491457,450212,519237,571830,571841,596748,520471,537953,546318,608384,"54.3075","null","null","0.00",1,0,0,"null",54,"6","Sinker",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2017-07-15","84.6","-2.4029","4.7542","Eric Thames",519346,605400,"double","hit_into_play_score",,,,,5,"Eric Thames doubles (17) on a fly ball to center fielder Odubel Herrera.   Jonathan Villar scores.  ","R","L","R","MIL","PHI","X",8,"fly_ball",1,1,2017,"-1.4933","0.3231","-0.2516","2.1495","null",542340,"null",2,5,"Bot","111.45","38.40",,,519237,,"null","8.0129","-122.8147","-0.3481","-16.7882","24.3586","-29.0220","3.5647","1.3418","404","98.8","30.6","84.7600","1403","6.5210",491457,605400,519237,571830,571841,596748,520471,537953,546318,608384,"53.9779","0.507","0.942","1.25",1,1,1,6,38,"3","Changeup",0,1,0,1,1,0,0,1,"Standard","Standard"
"FT","2017-07-15","92.3","-2.2122","4.7335","Eric Thames",519346,605400,"field_out","hit_into_play",,,,,8,"Eric Thames grounds out, second baseman Ty Kelly to first baseman Tommy Joseph.  ","R","L","R","MIL","PHI","X",4,"ground_ball",1,1,2017,"-1.5536","0.5170","-0.1019","1.6916","null","null",542340,2,3,"Bot","150.84","153.54",,,519237,,"null","8.7896","-134.0193","-3.0690","-20.7512","27.4588","-25.4302","3.5647","1.3418","14","102.4","-6.6","92.8080","2169","6.5880",491457,605400,519237,571830,571841,596748,520471,537953,546318,608384,"53.9108","0.363","0.332","0.00",1,0,0,2,21,"3","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
